23,,,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,,,
433,54,427,243,444,139,365,52,,,,,,,,,,,,,,,
1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
440,80,162,345,85,,,,,,,,,,,,,,,,,,
1,1,1,0,1,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,
353,289,116,22,188,62,215,,,,,,,,,,,,,,,,
1,1,1,1,1,1,1,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,
115,466,289,18,481,40,90,201,189,,,,,,,,,,,,,,
1,0,1,0,1,1,1,1,0,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,
466,374,18,446,326,86,44,,,,,,,,,,,,,,,,
0,0,1,1,1,1,1,,,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,,,,,,,,,
166,115,441,198,276,111,67,357,28,467,482,148,,,,,,,,,,,
1,1,1,1,1,1,1,1,0,1,1,1,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,
149,483,289,18,326,86,58,213,467,,,,,,,,,,,,,,
0,1,1,0,1,1,1,1,1,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,,,,,,,,,
394,126,121,464,100,132,46,484,140,223,63,,,,,,,,,,,,
1,0,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,
13,,,,,,,,,,,,,,,,,,,,,,
455,315,114,165,76,38,434,32,202,55,429,136,156,,,,,,,,,,
0,1,1,1,1,1,0,1,1,1,0,1,1,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
443,397,177,170,74,,,,,,,,,,,,,,,,,,
1,0,1,1,0,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
485,279,247,165,3,,,,,,,,,,,,,,,,,,
1,1,1,1,0,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,
486,411,270,165,41,355,,,,,,,,,,,,,,,,,
0,0,0,1,1,1,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,,,
162,393,174,2,81,24,476,52,358,9,,,,,,,,,,,,,
0,1,1,1,1,0,1,1,1,1,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,,,
370,178,122,40,87,88,364,245,,,,,,,,,,,,,,,
0,1,0,1,1,0,1,1,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,
448,411,127,111,97,54,280,130,36,,,,,,,,,,,,,,
1,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,
162,393,247,376,147,132,,,,,,,,,,,,,,,,,
1,1,0,1,1,1,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,,,
448,401,173,40,3,54,241,84,428,28,,,,,,,,,,,,,
0,1,1,1,1,1,0,1,1,0,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,
405,126,271,346,100,97,,,,,,,,,,,,,,,,,
1,1,1,1,1,1,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,
458,397,271,378,30,179,,,,,,,,,,,,,,,,,
1,1,1,1,1,1,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,
243,418,139,165,3,27,237,13,68,,,,,,,,,,,,,,
0,1,1,1,1,1,1,0,0,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,,,
391,279,168,376,22,98,73,465,487,62,,,,,,,,,,,,,
0,1,0,0,1,0,1,1,0,1,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
410,444,102,2,41,,,,,,,,,,,,,,,,,,
1,1,1,0,1,,,,,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,,,,,,,,,
392,126,18,165,60,24,191,403,93,223,148,218,,,,,,,,,,,
1,0,1,0,1,0,1,1,1,1,1,1,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
366,289,135,165,120,,,,,,,,,,,,,,,,,,
1,1,1,1,1,,,,,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,,,,,,,,,
243,389,173,170,81,46,5,480,13,362,55,,,,,,,,,,,,
1,1,0,1,0,1,1,1,1,1,1,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,
96,66,455,411,276,436,,,,,,,,,,,,,,,,,
1,1,1,0,1,1,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,,,
412,90,54,443,289,235,237,44,,,,,,,,,,,,,,,
1,0,1,1,1,1,1,0,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,
112,4,433,126,121,6,20,,,,,,,,,,,,,,,,
0,1,1,1,1,1,0,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,
38,448,190,276,384,476,44,,,,,,,,,,,,,,,,
1,1,1,0,1,1,1,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,,,
119,54,437,289,121,152,6,52,474,467,,,,,,,,,,,,,
1,0,1,1,1,1,0,1,1,1,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,
381,401,168,30,76,124,438,480,58,,,,,,,,,,,,,,
1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
486,395,168,22,81,,,,,,,,,,,,,,,,,,
1,0,1,0,0,,,,,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,,,,,,,,,
424,315,59,40,74,88,431,436,25,202,14,,,,,,,,,,,,
1,0,1,1,1,1,1,1,0,0,1,,,,,,,,,,,,
12,,,,,,,,,,,,,,,,,,,,,,
64,279,135,30,81,38,438,93,223,148,336,527,,,,,,,,,,,
1,1,1,1,1,1,1,1,1,1,0,0,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
386,457,144,22,97,,,,,,,,,,,,,,,,,,
1,1,1,1,1,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,
112,443,389,118,100,56,436,,,,,,,,,,,,,,,,
1,1,1,1,1,1,0,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,
366,374,138,99,346,106,97,,,,,,,,,,,,,,,,
1,1,1,1,0,1,1,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
398,289,18,326,436,,,,,,,,,,,,,,,,,,
1,1,0,1,1,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
352,115,366,308,102,,,,,,,,,,,,,,,,,,
1,1,1,1,1,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,
448,126,139,106,86,57,,,,,,,,,,,,,,,,,
1,1,1,1,1,1,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,,,
448,101,141,59,147,188,62,471,266,542,,,,,,,,,,,,,
0,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,
410,371,283,481,147,188,58,,,,,,,,,,,,,,,,
1,1,1,1,1,1,1,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
451,457,18,100,242,,,,,,,,,,,,,,,,,,
0,1,1,1,1,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,
394,395,114,326,188,57,82,,,,,,,,,,,,,,,,
1,1,1,1,1,1,0,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,
366,345,99,378,326,90,,,,,,,,,,,,,,,,,
1,1,1,1,1,0,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
448,411,135,111,3,,,,,,,,,,,,,,,,,,
0,1,0,1,1,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
388,397,235,30,151,,,,,,,,,,,,,,,,,,
1,0,1,1,1,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,
445,411,91,165,60,240,,,,,,,,,,,,,,,,,
1,1,0,1,0,1,,,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,,,,,,,,,
449,397,235,30,72,73,244,47,358,148,142,16,298,,,,,,,,,,
1,1,0,1,1,1,1,1,1,1,1,1,0,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
416,178,247,165,56,,,,,,,,,,,,,,,,,,
0,1,0,0,0,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,
453,393,114,40,97,66,,,,,,,,,,,,,,,,,
0,1,1,1,1,1,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
441,463,177,22,98,,,,,,,,,,,,,,,,,,
0,1,1,0,1,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,
488,152,11,86,489,384,90,,,,,,,,,,,,,,,,
0,0,1,1,0,1,0,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
226,334,208,490,521,,,,,,,,,,,,,,,,,,
1,1,1,1,1,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
297,249,342,318,491,,,,,,,,,,,,,,,,,,
1,1,1,1,1,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
7,362,203,227,161,,,,,,,,,,,,,,,,,,
1,1,0,1,1,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
130,140,362,203,157,,,,,,,,,,,,,,,,,,
0,1,0,1,1,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
48,68,148,304,204,,,,,,,,,,,,,,,,,,
0,1,1,1,1,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,
32,68,9,218,249,219,,,,,,,,,,,,,,,,,
1,1,0,0,1,0,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
428,203,142,136,134,,,,,,,,,,,,,,,,,,
1,1,1,1,1,,,,,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,,,,,,,,,
55,150,146,324,205,491,492,493,471,266,522,,,,,,,,,,,,
1,1,1,1,0,1,1,1,1,1,1,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,
362,55,340,146,342,494,333,295,299,,,,,,,,,,,,,,
0,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,
495,333,496,334,497,266,499,,,,,,,,,,,,,,,,
1,1,1,1,0,1,1,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
318,319,491,231,493,,,,,,,,,,,,,,,,,,
0,0,1,1,0,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,
494,225,491,334,498,499,477,,,,,,,,,,,,,,,,
1,0,1,1,1,1,1,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
325,496,321,212,215,,,,,,,,,,,,,,,,,,
1,1,1,0,1,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,
264,491,231,498,215,373,,,,,,,,,,,,,,,,,
1,1,1,0,1,0,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,
318,264,491,334,208,523,,,,,,,,,,,,,,,,,
0,1,1,1,1,1,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
338,491,321,500,530,,,,,,,,,,,,,,,,,,
1,1,1,0,1,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,
325,230,226,231,501,530,,,,,,,,,,,,,,,,,
1,1,1,1,1,1,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,,,
301,225,491,492,498,502,503,467,,,,,,,,,,,,,,,
0,1,0,0,1,1,1,1,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,
318,491,211,212,504,467,,,,,,,,,,,,,,,,,
1,1,1,0,1,1,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,
318,294,226,339,212,267,503,,,,,,,,,,,,,,,,
1,1,1,1,1,1,1,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
491,404,208,505,467,,,,,,,,,,,,,,,,,,
1,1,1,0,1,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,
426,491,506,493,372,467,,,,,,,,,,,,,,,,,
1,1,1,0,1,1,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
325,206,226,299,498,,,,,,,,,,,,,,,,,,
1,1,1,1,1,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,
338,206,207,492,501,507,545,,,,,,,,,,,,,,,,
1,1,1,1,1,1,1,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
495,295,231,500,523,,,,,,,,,,,,,,,,,,
1,1,0,1,0,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
508,56,201,69,210,,,,,,,,,,,,,,,,,,
1,1,1,1,1,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
289,235,460,2,83,,,,,,,,,,,,,,,,,,
1,0,0,0,1,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
317,85,100,117,19,,,,,,,,,,,,,,,,,,
1,1,1,0,1,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,,,
40,60,4,244,20,8,9,218,,,,,,,,,,,,,,,
1,1,1,0,1,1,1,0,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,
160,346,40,81,54,191,188,,,,,,,,,,,,,,,,
1,1,0,1,0,1,0,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,
100,72,46,476,7,223,28,,,,,,,,,,,,,,,,
1,1,1,1,1,1,0,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
509,56,244,210,229,,,,,,,,,,,,,,,,,,
1,1,1,0,1,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
392,289,271,22,120,,,,,,,,,,,,,,,,,,
0,1,1,1,0,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
393,127,376,30,31,,,,,,,,,,,,,,,,,,
1,1,0,1,0,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,
102,2,132,61,419,201,357,,,,,,,,,,,,,,,,
0,1,1,1,0,1,0,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,,,
315,276,2,87,73,5,86,95,,,,,,,,,,,,,,,
1,0,0,1,0,1,0,1,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,
166,283,170,72,88,484,487,,,,,,,,,,,,,,,,
1,1,1,1,1,1,1,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
382,271,40,98,66,,,,,,,,,,,,,,,,,,
0,0,0,1,1,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
289,173,310,165,41,,,,,,,,,,,,,,,,,,
1,1,1,1,1,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,
235,100,87,38,465,188,25,8,82,,,,,,,,,,,,,,
0,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
316,122,2,41,19,,,,,,,,,,,,,,,,,,
1,1,1,0,1,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
289,114,464,22,56,,,,,,,,,,,,,,,,,,
0,1,1,1,0,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
392,279,127,2,49,,,,,,,,,,,,,,,,,,
1,1,1,1,0,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
366,289,283,147,184,,,,,,,,,,,,,,,,,,
1,1,1,1,1,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
345,85,346,170,49,,,,,,,,,,,,,,,,,,
1,0,1,1,1,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,
135,30,76,38,364,188,245,202,203,,,,,,,,,,,,,,
0,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
163,92,314,40,151,,,,,,,,,,,,,,,,,,
1,1,1,1,1,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,
453,289,283,147,87,54,447,281,44,,,,,,,,,,,,,,
0,1,0,1,1,1,1,1,1,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
289,276,510,30,53,,,,,,,,,,,,,,,,,,
1,0,1,0,1,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
116,22,3,73,280,,,,,,,,,,,,,,,,,,
1,0,1,1,1,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,,,
383,173,152,391,371,271,40,60,,,,,,,,,,,,,,,
1,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,
470,401,416,315,177,165,120,,,,,,,,,,,,,,,,
0,1,0,1,1,1,1,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,
383,328,370,463,292,165,277,,,,,,,,,,,,,,,,
0,1,0,1,1,1,1,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,,,
393,270,454,289,183,177,165,81,,,,,,,,,,,,,,,
1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,
455,418,276,346,22,277,,,,,,,,,,,,,,,,,
0,1,0,1,0,0,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,
163,331,458,289,123,165,56,,,,,,,,,,,,,,,,
1,1,1,1,1,1,1,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,,,
366,511,162,178,312,121,2,132,,,,,,,,,,,,,,,
0,1,1,1,1,1,0,1,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,
486,393,271,233,2,83,,,,,,,,,,,,,,,,,
0,1,1,1,0,0,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,
236,183,99,100,46,130,71,,,,,,,,,,,,,,,,
1,1,1,1,1,1,1,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
444,121,73,200,403,,,,,,,,,,,,,,,,,,
1,1,0,1,1,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,
444,235,170,73,447,67,193,,,,,,,,,,,,,,,,
1,0,1,1,1,1,0,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,
289,50,135,54,6,57,,,,,,,,,,,,,,,,,
1,0,0,1,1,0,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,
395,380,253,124,361,67,57,,,,,,,,,,,,,,,,
1,0,1,0,1,0,0,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
289,271,54,5,436,,,,,,,,,,,,,,,,,,
1,1,1,1,1,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
99,27,425,365,357,,,,,,,,,,,,,,,,,,
1,0,1,0,1,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,
236,85,111,27,459,469,,,,,,,,,,,,,,,,,
1,0,1,1,0,1,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,
85,22,103,425,237,95,,,,,,,,,,,,,,,,,
0,1,1,0,1,0,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,
62,289,309,122,152,66,425,469,36,,,,,,,,,,,,,,
0,0,1,0,0,1,1,0,0,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,
236,174,220,326,24,519,,,,,,,,,,,,,,,,,
0,1,1,1,1,1,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
470,411,388,279,108,,,,,,,,,,,,,,,,,,
0,1,1,1,1,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,
448,308,430,126,118,152,,,,,,,,,,,,,,,,,
1,1,1,1,0,1,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
440,463,123,100,76,,,,,,,,,,,,,,,,,,
1,1,1,1,1,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,
408,163,400,198,114,100,56,,,,,,,,,,,,,,,,
0,1,1,1,0,1,0,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,,,
289,271,170,388,289,276,2,31,,,,,,,,,,,,,,,
1,1,1,1,0,1,0,0,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,
441,345,91,475,2,3,,,,,,,,,,,,,,,,,
0,1,1,1,1,1,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
197,198,139,475,22,,,,,,,,,,,,,,,,,,
0,1,1,0,1,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
423,444,177,475,111,,,,,,,,,,,,,,,,,,
0,1,1,0,1,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
444,450,289,168,165,,,,,,,,,,,,,,,,,,
0,0,1,0,0,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
64,401,314,22,97,,,,,,,,,,,,,,,,,,
0,1,1,1,0,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,,,
448,512,451,371,247,475,100,56,,,,,,,,,,,,,,,
1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,
393,270,170,450,374,174,100,,,,,,,,,,,,,,,,
1,1,1,1,1,1,1,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
56,178,91,2,31,,,,,,,,,,,,,,,,,,
0,1,1,1,1,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,
405,513,396,101,139,111,,,,,,,,,,,,,,,,,
0,0,1,0,1,1,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
235,485,393,118,30,,,,,,,,,,,,,,,,,,
1,1,1,0,1,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,
400,126,381,393,177,30,90,,,,,,,,,,,,,,,,
1,1,0,1,1,1,1,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,
278,514,458,190,271,152,,,,,,,,,,,,,,,,,
1,1,1,1,0,0,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,
162,101,370,289,85,40,87,,,,,,,,,,,,,,,,
1,0,0,0,0,1,0,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,,,
392,457,388,190,352,247,40,56,,,,,,,,,,,,,,,
1,1,0,1,1,1,0,0,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,
330,247,451,395,122,22,56,,,,,,,,,,,,,,,,
1,0,0,1,1,1,0,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
197,289,18,387,100,,,,,,,,,,,,,,,,,,
1,1,1,0,1,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,
388,289,160,22,132,115,,,,,,,,,,,,,,,,,
1,1,1,1,1,0,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,
461,515,349,400,190,174,,,,,,,,,,,,,,,,,
0,1,1,1,1,1,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
410,463,252,475,40,,,,,,,,,,,,,,,,,,
1,1,1,0,1,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
407,444,92,349,3,,,,,,,,,,,,,,,,,,
1,1,1,0,1,,,,,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,,,,,,,,,
430,126,141,153,83,54,438,365,47,223,28,,,,,,,,,,,,
1,1,1,0,0,1,0,1,1,0,1,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,,,
307,514,112,76,54,86,48,415,55,26,,,,,,,,,,,,,
1,0,1,1,1,1,1,1,0,1,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,
470,463,313,283,87,115,,,,,,,,,,,,,,,,,
1,1,1,1,1,1,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
353,279,112,98,27,,,,,,,,,,,,,,,,,,
1,0,1,0,1,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
444,171,247,3,70,,,,,,,,,,,,,,,,,,
1,1,0,1,0,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
190,183,102,97,38,,,,,,,,,,,,,,,,,,
1,1,0,1,1,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
278,345,123,30,72,,,,,,,,,,,,,,,,,,
0,1,0,1,0,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
400,395,118,165,83,,,,,,,,,,,,,,,,,,
0,1,0,1,1,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,
289,122,346,100,41,70,,,,,,,,,,,,,,,,,
1,1,1,1,1,1,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,
410,374,116,2,3,124,,,,,,,,,,,,,,,,,
0,1,1,1,0,0,,,,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,,,,,,,,,
389,252,40,41,103,360,237,93,202,148,323,,,,,,,,,,,,
0,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
289,17,160,40,196,,,,,,,,,,,,,,,,,,
1,1,1,1,1,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,
190,114,30,3,54,180,,,,,,,,,,,,,,,,,
1,1,0,1,1,1,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
393,121,22,60,88,,,,,,,,,,,,,,,,,,
1,1,1,1,1,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
430,101,114,100,87,,,,,,,,,,,,,,,,,,
0,1,1,1,0,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,
188,357,111,74,66,5,242,,,,,,,,,,,,,,,,
1,1,0,1,1,1,1,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
405,461,160,170,98,,,,,,,,,,,,,,,,,,
0,1,0,1,1,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,
278,198,18,2,196,,,,,,,,,,,,,,,,,,
1,1,0,1,1,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,
392,393,276,164,100,3,,,,,,,,,,,,,,,,,
1,1,1,1,1,1,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,
353,279,235,387,30,72,,,,,,,,,,,,,,,,,
1,1,1,0,1,1,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,,,
289,112,119,283,100,81,38,399,86,250,,,,,,,,,,,,,
